trip_id,user_id,user_type,bike_id,bike_type,start_station_id,end_station_id,start_time,end_time,duration_minutes,distance_km,status
TR10645,USR1036,member,BK325,electric,ST106,ST103,2024-11-03 21:06:00,2024-11-03 21:13:59,8.0,14.71,completed
TR10646,USR1026,casual,BK253,classic,ST110,ST106,2024-08-18 15:47:00,2024-08-18 16:01:49,14.8,14.35,cancelled
TR10647,USR1014,casual,BK202,electric,ST111,ST100,2024-05-09 18:30:00,2024-05-09 18:45:11,15.2,8.94,completed
TR10648,USR1153,member,BK250,electric,ST108,ST106,2024-08-11 21:13:00,2024-08-11 21:18:52,5.9,1.07,completed
TR10649,USR1103,member,BK238,electric,ST104,ST112,2024-06-04 16:24:00,2024-06-04 16:49:55,25.9,13.43,completed
TR10650,USR1081,casual,BK312,electric,ST105,ST113,2024-02-21 06:45:00,2024-02-21 06:48:47,3.8,6.92,completed
TR10651,USR1064,member,BK201,electric,ST112,ST100,2024-03-04 21:16:00,2024-03-04 21:42:59,27.0,8.08,completed
TR10652,USR1161,casual,BK265,electric,ST114,ST111,2024-11-27 22:14:00,2024-11-27 22:19:33,5.6,6.66,completed
TR10653,USR1145,member,BK342,electric,ST110,ST103,2024-06-11 07:37:00,2024-06-11 07:59:05,22.1,1.99,completed
TR10654,USR1001,member,BK346,classic,ST103,ST105,2024-07-02 17:52:00,2024-07-02 18:29:15,37.3,8.65,completed
TR10655,USR1040,casual,BK212,classic,ST113,ST105,2024-07-10 13:58:00,2024-07-10 14:24:44,26.7,3.37,completed
TR10656,USR1103,member,BK329,classic,ST110,ST105,2024-02-03 12:57:00,2024-02-03 13:11:04,14.1,5.14,cancelled
TR10657,USR1161,member,BK238,classic,ST105,ST103,2024-04-22 17:43:00,2024-04-22 18:36:40,53.7,14.25,completed
TR10658,USR1040,member,BK261,classic,ST110,ST100,2024-08-15 15:10:00,2024-08-15 15:36:04,26.1,14.55,completed
TR10659,USR1080,member,BK295,classic,ST105,ST111,2024-07-31 13:18:00,2024-07-31 13:42:50,24.8,5.72,completed
TR10660,USR1007,casual,BK300,classic,ST103,ST110,2024-10-21 22:48:00,2024-10-21 23:11:08,23.1,4.83,completed
TR10661,USR1199,member,BK212,classic,ST107,ST106,2024-01-25 12:41:00,2024-01-25 13:18:54,37.9,3.42,completed
TR10662,USR1105,casual,BK302,electric,ST103,ST103,2024-08-07 18:22:00,2024-08-07 18:32:43,10.7,13.89,completed
TR10663,USR1141,member,BK320,classic,ST113,ST112,2024-01-31 07:38:00,2024-01-31 09:16:46,98.8,2.76,completed
TR10664,USR1171,member,BK312,classic,ST112,ST104,2024-03-21 17:59:00,2024-03-21 18:44:04,45.1,5.8,cancelled
TR10665,USR1189,member,BK295,electric,ST112,ST109,2024-03-11 12:18:00,2024-03-11 12:45:39,27.7,13.38,completed
TR10666,USR1161,casual,BK235,electric,ST104,ST112,2024-04-01 12:08:00,2024-04-01 12:10:15,2.3,8.61,completed
TR10667,USR1043,member,BK253,classic,ST112,ST104,2024-12-05 06:51:00,2024-12-05 06:58:29,7.5,0.88,completed
TR10668,USR1094,casual,BK285,classic,ST109,ST104,2024-05-24 07:54:00,2024-05-24 08:22:12,28.2,3.25,completed
TR10669,USR1145,member,BK286,classic,ST109,ST106,2024-06-15 06:13:00,2024-06-15 06:17:38,4.6,9.73,nan
TR10670,USR1138,casual,BK300,classic,ST107,ST102,2024-10-01 06:01:00,2024-10-01 06:34:38,33.6,1.76,completed
TR10671,USR1061,member,BK227,classic,ST109,ST112,2024-11-29 08:46:00,2024-11-29 09:09:56,23.9,7.5,completed
TR10672,USR1004,casual,BK235,electric,ST110,ST100,2024-10-22 22:20:00,2024-10-22 22:42:40,22.7,5.81,completed
TR10673,USR1189,casual,BK265,classic,ST107,ST111,2024-02-12 18:36:00,2024-02-12 18:38:00,2.0,1.98,completed
TR10674,USR1064,member,BK212,electric,ST105,ST112,2024-09-02 08:41:00,2024-09-02 09:17:26,36.4,14.6,completed
TR10675,USR1153,casual,BK253,electric,ST106,ST110,2024-10-18 06:12:00,2024-10-18 06:30:35,18.6,9.77,completed
TR10676,USR1190,casual,BK238,classic,ST101,ST105,2024-09-27 08:42:00,2024-09-27 08:59:03,17.1,13.47,completed
TR10677,USR1128,member,BK327,electric,ST114,ST108,2024-02-19 12:14:00,2024-02-19 13:04:03,50.1,5.15,completed
TR10678,USR1094,casual,BK229,classic,ST104,ST110,2024-03-05 07:55:00,2024-03-05 08:09:34,14.6,5.53,completed
TR10679,USR1027,casual,BK285,electric,ST103,ST101,2024-05-08 06:23:00,2024-05-08 07:04:13,41.2,4.07,completed
TR10680,USR1128,member,BK320,classic,ST105,ST109,2024-07-12 21:37:00,2024-07-12 22:03:38,26.6,3.88,cancelled
TR10681,USR1080,member,BK261,classic,ST106,ST109,2024-10-11 16:02:00,2024-10-11 16:04:00,2.0,11.96,completed
TR10682,USR1001,member,BK243,classic,ST109,ST102,2024-02-25 15:01:00,2024-02-25 15:10:04,9.1,0.86,completed
TR10683,USR1047,member,BK333,electric,ST108,ST103,2024-02-22 09:59:00,2024-02-22 10:57:23,58.4,1.93,completed
TR10684,USR1044,member,BK317,electric,ST108,ST105,2024-07-29 21:46:00,2024-07-29 21:52:33,6.6,4.72,completed
TR10685,USR1004,member,BK229,classic,ST100,ST109,2024-08-01 13:32:00,2024-08-01 14:20:45,48.8,7.37,completed
TR10686,USR1133,casual,BK241,electric,ST112,ST108,2024-09-09 07:47:00,2024-09-09 07:51:41,4.7,2.14,completed
TR10687,USR1014,member,BK211,classic,ST114,ST114,2024-11-20 14:57:00,2024-11-20 15:17:24,20.4,4.91,completed
TR10688,USR1044,member,BK320,electric,ST106,ST101,2024-07-09 14:59:00,2024-07-09 15:01:00,2.0,9.17,completed
TR10689,USR1110,member,BK295,classic,ST109,ST113,2024-06-12 09:52:00,2024-06-12 10:45:16,53.3,5.26,completed
TR10690,USR1007,member,BK317,classic,ST102,ST107,2024-08-17 15:36:00,2024-08-17 15:51:06,15.1,14.84,completed
TR10691,USR1047,member,BK235,classic,ST111,ST112,2024-05-17 14:33:00,2024-05-17 15:13:52,40.9,12.83,completed
TR10692,USR1043,casual,BK300,classic,ST100,ST104,2024-03-20 20:48:00,2024-03-20 20:55:20,7.3,14.97,completed
TR10693,USR1162,casual,BK251,classic,ST111,ST109,2024-04-08 22:46:00,2024-04-09 00:05:11,79.2,12.45,completed
TR10694,USR1189,casual,BK262,classic,ST110,ST103,2024-02-17 14:01:00,2024-02-17 14:04:30,3.5,3.92,cancelled
TR10695,USR1187,member,BK261,classic,ST109,ST101,2024-02-12 15:29:00,2024-02-12 16:03:25,34.4,3.89,completed
TR10696,USR1064,casual,BK325,electric,ST107,ST101,2024-01-15 17:07:00,2024-01-15 18:15:23,68.4,5.77,completed
TR10697,USR1087,member,BK253,classic,ST103,ST104,2024-12-03 15:33:00,2024-12-03 15:35:13,2.2,13.69,completed
TR10698,USR1100,member,BK320,classic,ST113,ST103,2024-03-30 20:47:00,2024-03-30 20:59:11,12.2,10.5,completed
TR10699,USR1087,member,BK312,classic,ST107,ST110,2024-05-07 12:25:00,2024-05-07 12:31:24,6.4,13.16,completed
TR10700,USR1187,casual,BK329,electric,ST108,ST101,2024-07-12 21:08:00,2024-07-12 22:27:14,79.2,7.79,completed
TR10701,USR1027,casual,BK295,classic,ST101,ST105,2024-04-05 13:57:00,2024-04-05 14:04:43,7.7,11.62,completed
TR10702,USR1008,member,BK262,electric,ST110,ST113,2024-02-07 17:44:00,2024-02-07 18:30:07,46.1,7.5,completed
TR10703,USR1189,member,BK342,electric,ST113,ST101,2024-11-05 13:41:00,2024-11-05 14:21:25,40.4,8.18,completed
TR10704,USR1094,casual,BK270,electric,ST102,ST111,2024-12-07 22:35:00,2024-12-07 23:15:28,40.5,12.85,completed
TR10705,USR1080,member,BK226,classic,ST102,ST104,2024-06-23 19:10:00,2024-06-23 19:45:10,35.2,10.25,completed
TR10706,USR1026,member,BK312,classic,ST104,ST103,2024-12-05 09:10:00,2024-12-05 09:12:00,2.0,6.34,completed
TR10707,USR1026,member,BK346,classic,ST112,ST106,2024-11-09 22:12:00,2024-11-09 22:14:00,2.0,8.76,completed
TR10708,USR1080,member,BK312,classic,ST103,ST114,2024-12-17 06:16:00,2024-12-17 07:09:28,53.5,2.63,completed
TR10709,USR1162,member,BK251,classic,ST110,ST107,2024-08-31 08:11:00,2024-08-31 09:05:37,54.6,9.8,completed
TR10710,USR1062,member,BK265,classic,ST113,ST110,2024-11-27 20:17:00,2024-11-27 20:25:51,8.9,2.33,cancelled
TR10711,USR1071,member,BK227,classic,ST113,ST105,2024-09-05 17:10:00,2024-09-05 17:14:34,4.6,6.0,completed
TR10712,USR1131,casual,BK244,classic,ST107,ST108,2024-02-15 14:33:00,2024-02-15 14:48:59,16.0,13.22,completed
TR10713,USR1103,member,BK235,electric,ST112,ST114,2024-07-11 08:37:00,2024-07-11 08:41:20,4.3,13.5,completed
TR10714,USR1190,casual,BK336,electric,ST110,ST108,2024-10-09 16:48:00,2024-10-09 16:59:29,11.5,10.51,completed
TR10715,USR1145,member,BK228,classic,ST113,ST103,2024-05-10 14:57:00,2024-05-10 15:01:33,4.6,9.3,completed
TR10716,USR1027,member,BK238,classic,ST103,ST100,2024-02-07 09:00:00,2024-02-07 09:09:16,9.3,12.95,completed
TR10717,USR1141,casual,BK270,electric,ST103,ST100,2024-05-31 09:50:00,2024-05-31 10:17:28,27.5,4.62,completed
TR10718,USR1150,member,BK274,electric,ST104,ST114,2024-12-05 17:20:00,2024-12-05 17:32:33,12.6,9.87,completed
TR10719,USR1162,member,BK244,electric,ST113,ST100,2024-07-27 13:04:00,2024-07-27 13:22:43,18.7,13.98,completed
TR10720,USR1199,member,BK330,classic,ST100,ST109,2024-07-04 21:14:00,2024-07-04 21:32:21,18.4,10.32,completed
TR10721,USR1053,member,BK201,classic,ST101,ST101,2024-10-09 15:34:00,2024-10-09 15:52:26,18.4,0.69,completed
TR10722,USR1171,member,BK329,classic,ST114,ST100,2024-12-11 22:38:00,2024-12-11 22:48:13,10.2,11.59,completed
TR10723,USR1110,casual,BK241,classic,ST110,ST110,2024-08-01 20:09:00,2024-08-01 20:11:14,2.2,1.82,cancelled
TR10724,USR1136,casual,BK211,classic,ST114,ST104,2024-09-10 20:37:00,2024-09-10 20:45:03,8.1,14.53,completed
TR10725,USR1044,member,BK253,classic,ST114,ST114,2024-05-14 14:09:00,2024-05-14 14:27:46,18.8,14.56,completed
TR10726,USR1014,casual,BK238,electric,ST104,ST103,2024-04-10 17:03:00,2024-04-10 17:12:53,9.9,0.66,completed
TR10727,USR1174,casual,BK312,classic,ST107,ST102,2024-08-05 06:15:00,2024-08-05 06:17:00,2.0,7.44,completed
TR10728,USR1003,member,BK346,electric,ST106,ST106,2024-10-14 15:42:00,2024-10-14 16:32:24,50.4,9.58,completed
TR10729,USR1187,member,BK312,classic,ST114,ST103,2024-10-16 08:14:00,2024-10-16 08:49:02,35.0,3.68,completed
TR10730,USR1000,member,BK250,classic,ST104,ST105,2024-07-10 20:13:00,2024-07-10 20:30:45,17.8,5.12,completed
TR10731,USR1011,member,BK229,classic,ST101,ST111,2024-05-04 14:31:00,2024-05-04 14:33:00,2.0,12.97,completed
TR10732,USR1052,member,BK261,electric,ST102,ST102,2024-05-28 18:27:00,2024-05-28 18:53:25,26.4,7.11,completed
TR10733,USR1162,member,BK295,classic,ST110,ST112,2024-07-14 15:24:00,2024-07-14 16:27:50,63.8,9.09,completed
TR10734,USR1032,member,BK265,classic,ST108,ST101,2024-06-30 06:47:00,2024-06-30 07:28:52,41.9,8.36,completed
TR10735,USR1174,member,BK227,electric,ST107,ST114,2024-12-24 15:37:00,2024-12-24 15:39:59,3.0,14.04,completed
TR10736,USR1141,member,BK251,electric,ST107,ST101,2024-01-23 21:44:00,2024-01-23 22:01:47,17.8,2.64,completed
TR10737,USR1199,member,BK320,electric,ST110,ST114,2024-09-05 20:45:00,2024-09-05 20:59:26,14.4,8.34,nan
TR10738,USR1161,member,BK320,classic,ST113,ST107,2024-09-30 16:15:00,2024-09-30 16:17:00,2.0,11.59,completed
TR10739,USR1199,member,BK291,classic,ST105,ST106,2024-09-26 20:01:00,2024-09-26 20:43:47,42.8,13.63,completed
TR10740,USR1053,member,BK235,classic,ST106,ST114,2024-07-25 06:55:00,2024-07-25 07:04:43,9.7,,cancelled
TR10741,USR1100,member,BK285,classic,ST107,ST114,2024-08-05 21:20:00,2024-08-05 21:34:41,14.7,4.22,completed
TR10742,USR1036,casual,BK331,electric,ST104,ST114,2024-12-12 19:46:00,2024-12-12 20:42:29,56.5,2.33,completed
TR10743,USR1026,casual,BK325,classic,ST100,ST113,2024-02-29 18:00:00,2024-02-29 20:02:38,122.6,10.06,completed
TR10744,USR1192,member,BK229,classic,ST108,ST113,2024-02-26 22:47:00,2024-02-26 22:55:20,8.3,14.25,cancelled
TR10745,USR1162,casual,BK323,classic,ST108,ST100,2024-06-08 15:41:00,2024-06-08 16:37:32,56.5,9.97,completed
TR10746,USR1071,member,BK312,electric,ST113,ST103,2024-03-01 22:48:00,2024-03-01 22:50:00,2.0,13.75,cancelled
TR10747,USR1036,member,BK329,classic,ST113,ST109,2024-09-27 06:15:00,2024-09-27 06:22:39,7.7,0.58,completed
TR10748,USR1032,member,BK291,classic,ST107,ST107,2024-07-19 17:16:00,2024-07-19 17:39:23,23.4,6.34,completed
TR10749,USR1004,member,BK329,electric,ST114,ST110,2024-01-12 19:30:00,2024-01-12 19:36:03,6.1,12.99,nan
TR10750,USR1043,member,BK238,electric,ST103,ST110,2024-11-03 16:47:00,2024-11-03 17:04:47,17.8,12.53,completed
TR10751,USR1080,casual,BK244,classic,ST105,ST105,2024-04-26 16:47:00,2024-04-26 17:57:36,70.6,5.28,completed
TR10752,USR1110,member,BK241,classic,ST103,ST102,2024-05-01 22:44:00,2024-05-01 23:15:31,31.5,10.74,completed
TR10753,USR1145,member,BK325,classic,ST101,ST100,2024-06-16 11:20:00,2024-06-16 11:36:59,17.0,8.9,completed
TR10754,USR1003,member,BK227,electric,ST110,ST113,2024-06-18 18:56:00,2024-06-18 19:03:37,7.6,2.87,completed
TR10755,USR1053,member,BK202,electric,ST105,ST107,2024-12-07 07:49:00,2024-12-07 08:13:07,24.1,4.6,cancelled
TR10756,USR1049,casual,BK251,electric,ST114,ST112,2024-06-24 19:46:00,2024-06-24 20:06:31,20.5,11.21,completed
TR10757,USR1027,casual,BK328,classic,ST114,ST111,2024-01-23 10:42:00,2024-01-23 10:48:06,6.1,10.21,nan
TR10758,USR1036,member,BK295,classic,ST106,ST112,2024-09-13 16:51:00,2024-09-13 16:59:52,8.9,,completed
TR10759,USR1134,member,BK283,classic,ST111,ST104,2024-04-25 09:14:00,2024-04-25 09:16:39,2.7,4.99,completed
TR10760,USR1123,casual,BK261,classic,ST104,ST109,2024-02-28 17:00:00,2024-02-28 17:56:45,56.8,3.56,completed
TR10761,USR1034,casual,BK307,electric,ST103,ST100,2024-09-26 06:21:00,2024-09-26 06:57:58,37.0,12.71,completed
TR10762,USR1032,member,BK262,classic,ST109,ST108,2024-05-01 08:37:00,2024-05-01 09:00:09,23.2,,nan
TR10763,USR1026,member,BK258,classic,ST102,ST113,2024-10-04 19:48:00,2024-10-04 20:49:16,61.3,5.84,completed
TR10764,USR1026,member,BK312,electric,ST105,ST106,2024-06-09 10:05:00,2024-06-09 10:14:13,9.2,0.79,completed
TR10765,USR1192,member,BK286,classic,ST114,ST112,2024-07-05 07:48:00,2024-07-05 08:02:28,14.5,7.7,completed
TR10766,USR1122,member,BK295,electric,ST107,ST114,2024-07-07 12:32:00,2024-07-07 13:19:28,47.5,3.59,completed
TR10767,USR1130,member,BK227,classic,ST104,ST105,2024-05-01 06:03:00,2024-05-01 06:10:18,7.3,13.31,completed
TR10768,USR1001,casual,BK261,classic,ST107,ST114,2024-08-05 15:11:00,2024-08-05 15:45:29,34.5,11.87,completed
TR10769,USR1094,member,BK227,electric,ST113,ST112,2024-08-13 06:49:00,2024-08-13 07:08:49,19.8,9.79,completed
TR10770,USR1189,member,BK329,classic,ST100,ST104,2024-06-15 13:41:00,2024-06-15 14:25:24,44.4,4.74,cancelled
TR10771,USR1039,member,BK286,electric,ST112,ST105,2024-01-17 11:03:00,2024-01-17 11:47:14,44.2,10.71,nan
TR10772,USR1044,member,BK315,classic,ST114,ST104,2024-04-30 06:26:00,2024-04-30 06:43:43,17.7,8.16,completed
TR10773,USR1134,casual,BK227,classic,ST112,ST111,2024-01-11 13:31:00,2024-01-11 13:39:01,8.0,11.13,completed
TR10774,USR1047,member,BK228,classic,ST113,ST103,2024-12-13 16:15:00,2024-12-13 16:39:53,24.9,11.15,completed
TR10775,USR1049,member,BK312,electric,ST111,ST108,2024-10-27 13:15:00,2024-10-27 13:47:47,32.8,8.07,completed
TR10776,USR1192,member,BK253,electric,ST101,ST100,2024-12-03 06:18:00,2024-12-03 06:59:34,41.6,5.93,completed
TR10777,USR1064,member,BK312,classic,ST104,ST114,2024-02-02 20:17:00,2024-02-02 21:02:54,45.9,12.79,completed
TR10778,USR1043,casual,BK250,classic,ST114,ST108,2024-06-08 11:21:00,2024-06-08 11:28:02,7.0,7.0,completed
TR10779,USR1134,member,BK211,classic,ST107,ST107,2024-09-17 17:40:00,2024-09-17 18:12:41,32.7,5.54,completed
TR10780,USR1053,casual,BK262,classic,ST112,ST106,2024-12-12 09:44:00,2024-12-12 10:07:06,23.1,5.22,nan
TR10781,USR1047,casual,BK243,classic,ST112,ST112,2024-02-23 15:24:00,2024-02-23 16:55:34,91.6,1.17,completed
TR10782,USR1026,member,BK342,classic,ST103,ST100,2024-07-19 07:31:00,2024-07-19 07:33:00,2.0,2.64,completed
TR10783,USR1192,member,BK261,electric,ST103,ST104,2024-04-04 14:58:00,2024-04-04 15:45:25,47.4,11.03,cancelled
TR10784,USR1080,casual,BK329,electric,ST102,ST104,2024-11-17 15:15:00,2024-11-17 15:28:24,13.4,11.59,completed
TR10785,USR1103,member,BK331,electric,ST103,ST109,2024-01-10 06:28:00,2024-01-10 06:36:37,8.6,4.37,cancelled
TR10786,USR1098,member,BK320,classic,ST102,ST112,2024-01-30 12:17:00,2024-01-30 12:51:22,34.4,5.02,completed
TR10787,USR1089,casual,BK261,electric,ST102,ST102,2024-10-18 16:14:00,2024-10-18 16:17:23,3.4,7.2,cancelled
TR10788,USR1080,casual,BK226,electric,ST104,ST104,2024-03-18 19:39:00,2024-03-18 19:41:00,2.0,0.95,completed
TR10789,USR1100,member,BK327,electric,ST104,ST112,2024-07-24 19:53:00,2024-07-24 20:14:47,21.8,1.3,completed
TR10790,USR1064,casual,BK312,electric,ST102,ST101,2024-05-03 06:39:00,2024-05-03 06:41:54,2.9,8.72,cancelled
TR10791,USR1089,member,BK320,electric,ST102,ST110,2024-07-06 13:21:00,2024-07-06 13:24:48,3.8,0.51,completed
TR10792,USR1032,member,BK315,electric,ST110,ST102,2024-01-28 13:13:00,2024-01-28 13:17:26,4.4,10.28,completed
TR10793,USR1064,member,BK202,classic,ST103,ST111,2024-07-07 07:41:00,2024-07-07 08:08:08,27.1,2.8,completed
TR10794,USR1128,member,BK329,electric,ST108,ST112,2024-01-18 11:17:00,2024-01-18 11:22:28,5.5,9.4,completed
TR10795,USR1052,member,BK312,electric,ST101,ST105,2024-02-24 18:46:00,2024-02-24 18:56:20,10.3,7.31,cancelled
TR10796,USR1130,member,BK261,classic,ST109,ST102,2024-04-10 12:45:00,2024-04-10 13:41:53,56.9,8.01,completed
TR10797,USR1032,member,BK202,classic,ST107,ST106,2024-06-22 19:21:00,2024-06-22 19:38:20,17.3,10.34,completed
TR10798,USR1145,member,BK229,electric,ST103,ST108,2024-08-14 11:05:00,2024-08-14 11:09:29,4.5,3.89,completed
TR10799,USR1039,member,BK328,electric,ST114,ST111,2024-11-20 10:30:00,2024-11-20 11:01:46,31.8,12.89,completed
TR10800,USR1061,member,BK315,electric,ST101,ST100,2024-08-04 10:58:00,2024-08-04 11:05:18,7.3,14.14,cancelled
TR10801,USR1034,member,BK274,classic,ST106,ST109,2024-02-23 08:29:00,2024-02-23 09:35:19,66.3,3.17,completed
TR10802,USR1136,member,BK312,classic,ST114,ST103,2024-06-14 20:00:00,2024-06-14 20:05:48,5.8,13.63,cancelled
TR10803,USR1008,member,BK226,classic,ST102,ST110,2024-04-20 18:50:00,2024-04-20 19:40:19,50.3,0.98,cancelled
TR10804,USR1089,member,BK261,classic,ST111,ST107,2024-08-22 10:01:00,2024-08-22 10:22:09,21.2,6.41,completed
TR10805,USR1131,casual,BK251,electric,ST105,ST111,2024-10-14 17:09:00,2024-10-14 17:23:03,14.1,14.77,completed
TR10806,USR1039,member,BK212,classic,ST100,ST101,2024-04-19 21:51:00,2024-04-19 21:57:20,6.3,6.14,completed
TR10807,USR1150,casual,BK312,classic,ST102,ST114,2024-07-23 08:15:00,2024-07-23 08:27:06,12.1,14.2,completed
TR10808,USR1094,member,BK312,classic,ST102,ST103,2024-06-21 08:27:00,2024-06-21 09:23:42,56.7,14.75,completed
TR10809,USR1080,member,BK244,classic,ST102,ST106,2024-11-28 17:00:00,2024-11-28 19:00:59,121.0,2.39,completed
TR10810,USR1062,member,BK251,classic,ST102,ST114,2024-09-13 12:00:00,2024-09-13 12:23:28,23.5,11.65,completed
TR10811,USR1070,member,BK202,classic,ST106,ST111,2024-12-16 22:35:00,2024-12-16 23:00:05,25.1,2.03,completed
TR10812,USR1100,casual,BK265,electric,ST106,ST112,2024-03-19 11:32:00,2024-03-19 11:35:14,3.2,7.89,completed
TR10813,USR1135,member,BK329,classic,ST109,ST105,2024-04-14 14:48:00,2024-04-14 14:51:55,3.9,13.61,nan
TR10814,USR1089,member,BK323,electric,ST101,ST103,2024-05-26 12:25:00,2024-05-26 12:48:05,23.1,1.33,cancelled
TR10815,USR1135,member,BK251,electric,ST110,ST109,2024-07-08 12:35:00,2024-07-08 12:44:27,9.5,2.37,completed
TR10816,USR1128,casual,BK331,electric,ST112,ST109,2024-07-29 10:26:00,2024-07-29 10:28:12,2.2,4.26,completed
TR10817,USR1081,casual,BK342,electric,ST104,ST108,2024-12-27 18:14:00,2024-12-27 18:54:50,40.8,9.42,completed
TR10818,USR1094,casual,BK270,classic,ST112,ST114,2024-12-14 08:53:00,2024-12-14 09:19:57,27.0,2.49,completed
TR10819,USR1053,member,BK320,classic,ST101,ST101,2024-12-01 09:22:00,2024-12-01 10:21:46,59.8,2.01,completed
TR10820,USR1080,member,BK300,classic,ST106,ST107,2024-10-30 18:01:00,2024-10-30 18:30:33,29.6,1.08,cancelled
TR10821,USR1004,member,BK283,classic,ST105,ST106,2024-07-18 07:05:00,2024-07-18 07:29:02,,7.12,cancelled
TR10822,USR1100,member,BK212,electric,ST112,ST108,2024-11-03 19:33:00,2024-11-03 20:16:44,43.7,3.8,completed
TR10823,USR1105,member,BK331,electric,ST109,ST108,2024-08-08 19:02:00,2024-08-08 19:09:54,7.9,12.9,completed
TR10824,USR1189,member,BK328,classic,ST101,ST109,2024-09-27 06:36:00,2024-09-27 07:06:44,30.7,0.95,cancelled
TR10825,USR1014,member,BK295,electric,ST112,ST111,2024-01-01 11:07:00,2024-01-01 11:13:40,6.7,7.47,completed
TR10826,USR1141,casual,BK302,electric,ST110,ST104,2024-04-14 07:58:00,2024-04-14 08:04:47,6.8,12.39,completed
TR10827,USR1043,member,BK329,classic,ST114,ST106,2024-02-10 07:59:00,2024-02-10 08:20:59,22.0,5.86,completed
TR10828,USR1049,casual,BK327,classic,ST103,ST102,2024-04-06 11:09:00,2024-04-06 11:15:31,6.5,3.98,completed
TR10829,USR1130,member,BK251,electric,ST103,ST109,2024-05-04 06:51:00,2024-05-04 07:33:21,42.4,14.83,completed
TR10830,USR1128,member,BK261,electric,ST102,ST108,2024-08-15 07:25:00,2024-08-15 08:01:47,36.8,7.74,completed
TR10831,USR1014,member,BK201,classic,ST102,ST101,2024-06-15 14:59:00,2024-06-15 15:42:50,43.8,9.13,completed
TR10832,USR1150,member,BK251,electric,ST103,ST108,2024-05-02 09:50:00,2024-05-02 10:08:21,18.4,8.72,completed
TR10833,USR1047,member,BK280,classic,ST110,ST103,2024-09-09 14:28:00,2024-09-09 14:47:21,19.4,4.67,completed
TR10834,USR1135,casual,BK315,classic,ST104,ST109,2024-07-09 20:24:00,2024-07-09 20:30:54,6.9,10.25,completed
TR10835,USR1008,member,BK261,classic,ST109,ST101,2024-03-10 16:45:00,2024-03-10 17:23:13,38.2,14.46,completed
TR10836,USR1189,member,BK253,classic,ST106,ST114,2024-11-13 08:28:00,2024-11-13 08:33:24,5.4,12.33,completed
TR10837,USR1133,member,BK286,electric,ST100,ST107,2024-02-20 16:20:00,2024-02-20 16:22:00,2.0,13.09,completed
TR10838,USR1150,member,BK327,classic,ST100,ST112,2024-05-01 15:30:00,2024-05-01 16:21:39,51.7,6.23,completed
TR10839,USR1044,member,BK285,classic,ST107,ST112,2024-08-03 21:10:00,2024-08-03 21:38:46,28.8,0.54,cancelled
TR10840,USR1044,member,BK320,electric,ST100,ST100,2024-11-14 07:38:00,2024-11-14 07:42:17,4.3,,completed
TR10841,USR1040,member,BK331,classic,ST103,ST109,2024-04-21 20:11:00,2024-04-21 20:43:25,32.4,13.97,completed
TR10842,USR1014,casual,BK229,classic,ST109,ST102,2024-01-25 15:58:00,2024-01-25 16:01:21,3.4,9.05,completed
TR10843,USR1134,member,BK229,electric,ST112,ST113,2024-12-17 10:03:00,2024-12-17 10:05:00,2.0,0.58,completed
TR10844,USR1110,member,BK329,classic,ST114,ST104,2024-10-19 10:36:00,2024-10-19 10:38:00,2.0,6.17,completed
TR10845,USR1134,member,BK320,classic,ST103,ST100,2024-06-02 21:39:00,2024-06-02 21:43:58,5.0,2.39,completed
TR10846,USR1040,member,BK346,electric,ST114,ST111,2024-07-29 15:38:00,2024-07-29 16:01:12,23.2,7.46,completed
TR10847,USR1040,casual,BK238,classic,ST109,ST112,2024-11-24 09:47:00,2024-11-24 09:51:27,4.5,0.99,completed
TR10848,USR1004,casual,BK227,classic,ST102,ST106,2024-05-13 16:11:00,2024-05-13 17:09:24,58.4,10.25,cancelled
TR10849,USR1008,member,BK238,classic,ST104,ST104,2024-09-09 17:57:00,2024-09-09 18:21:02,24.0,9.84,completed
TR10850,USR1153,member,BK280,classic,ST105,ST114,2024-01-05 17:00:00,2024-01-05 17:05:36,5.6,3.09,completed
TR10851,USR1011,member,BK211,classic,ST101,ST109,2024-05-20 08:57:00,2024-05-20 10:03:25,66.4,6.03,completed
TR10852,USR1089,casual,BK229,classic,ST108,ST113,2024-10-06 13:08:00,2024-10-06 13:22:33,14.6,1.44,cancelled
TR10853,USR1080,member,BK342,electric,ST106,ST114,2024-03-02 11:04:00,2024-03-02 11:44:37,40.6,6.76,completed
TR10854,USR1123,casual,BK320,classic,ST104,ST108,2024-08-05 16:47:00,2024-08-05 17:07:12,20.2,3.11,completed
TR10855,USR1105,casual,BK295,electric,ST107,ST106,2024-04-17 19:15:00,2024-04-17 19:17:00,2.0,12.86,completed
TR10856,USR1064,casual,BK312,electric,ST112,ST105,2024-02-28 21:51:00,2024-02-28 21:53:00,2.0,9.58,completed
TR10857,USR1081,member,BK229,electric,ST105,ST102,2024-03-05 20:17:00,2024-03-05 20:38:43,21.7,6.13,completed
TR10858,USR1036,member,BK285,classic,ST101,ST112,2024-02-14 17:48:00,2024-02-14 17:55:27,7.5,7.63,nan
TR10859,USR1199,member,BK312,classic,ST106,ST112,2024-10-06 09:50:00,2024-10-06 10:28:47,38.8,10.71,completed
TR10860,USR1161,member,BK283,classic,ST109,ST106,2024-02-14 19:38:00,2024-02-14 20:22:40,44.7,12.84,completed
